ProvinceID,Province_Name,Year,R35mm (Day)
90,Songkhla,2013,16
90,Songkhla,2014,16
90,Songkhla,2015,12
90,Songkhla,2016,15
90,Songkhla,2017,26
90,Songkhla,2018,15
90,Songkhla,2019,10
90,Songkhla,2020,19
90,Songkhla,2021,17
90,Songkhla,2022,26
90,Songkhla,2023,15
91,Satun,1979,10
91,Satun,1980,13
91,Satun,1981,13
91,Satun,1982,15
91,Satun,1983,16
91,Satun,1984,15
91,Satun,1985,14
91,Satun,1986,14
91,Satun,1987,14
91,Satun,1988,16
91,Satun,1989,11
91,Satun,1990,11
91,Satun,1991,14
91,Satun,1992,12
91,Satun,1993,17
91,Satun,1994,17
91,Satun,1995,15
91,Satun,1996,17
91,Satun,1997,14
91,Satun,1998,14
91,Satun,1999,19
91,Satun,2000,21
91,Satun,2001,17
91,Satun,2002,13
91,Satun,2003,14
91,Satun,2004,12
91,Satun,2005,14
91,Satun,2006,12
91,Satun,2007,18
91,Satun,2008,17
91,Satun,2009,16
91,Satun,2010,14
91,Satun,2011,24
91,Satun,2012,18
91,Satun,2013,17
91,Satun,2014,15
91,Satun,2015,14
91,Satun,2016,17
91,Satun,2017,25
91,Satun,2018,16
91,Satun,2019,13
91,Satun,2020,17
91,Satun,2021,16
91,Satun,2022,24
91,Satun,2023,10
92,Trang,1979,9
92,Trang,1980,11
92,Trang,1981,12
92,Trang,1982,12
92,Trang,1983,13
92,Trang,1984,13
92,Trang,1985,12
92,Trang,1986,13
92,Trang,1987,13
92,Trang,1988,14
92,Trang,1989,10
92,Trang,1990,11
92,Trang,1991,11
92,Trang,1992,11
92,Trang,1993,16
92,Trang,1994,14
92,Trang,1995,14
92,Trang,1996,16
92,Trang,1997,13
92,Trang,1998,14
92,Trang,1999,16
92,Trang,2000,19
92,Trang,2001,16
92,Trang,2002,13
92,Trang,2003,13
92,Trang,2004,10
92,Trang,2005,14
92,Trang,2006,12
92,Trang,2007,16
92,Trang,2008,16
92,Trang,2009,13
92,Trang,2010,15
92,Trang,2011,21
92,Trang,2012,17
92,Trang,2013,16
92,Trang,2014,13
92,Trang,2015,14
92,Trang,2016,18
92,Trang,2017,23
92,Trang,2018,16
92,Trang,2019,12
92,Trang,2020,19
92,Trang,2021,16
92,Trang,2022,21
92,Trang,2023,8
93,Phatthalung,1979,9
93,Phatthalung,1980,10
93,Phatthalung,1981,16
93,Phatthalung,1982,13
93,Phatthalung,1983,13
93,Phatthalung,1984,16
93,Phatthalung,1985,14
93,Phatthalung,1986,13
93,Phatthalung,1987,15
93,Phatthalung,1988,14
93,Phatthalung,1989,10
93,Phatthalung,1990,12
93,Phatthalung,1991,13
93,Phatthalung,1992,11
93,Phatthalung,1993,17
93,Phatthalung,1994,16
93,Phatthalung,1995,15
93,Phatthalung,1996,18
93,Phatthalung,1997,15
93,Phatthalung,1998,16
93,Phatthalung,1999,18
93,Phatthalung,2000,22
93,Phatthalung,2001,17
93,Phatthalung,2002,15
93,Phatthalung,2003,15
93,Phatthalung,2004,11
93,Phatthalung,2005,16
93,Phatthalung,2006,12
93,Phatthalung,2007,16
93,Phatthalung,2008,20
93,Phatthalung,2009,15
93,Phatthalung,2010,17
93,Phatthalung,2011,27
93,Phatthalung,2012,17
93,Phatthalung,2013,16
93,Phatthalung,2014,15
93,Phatthalung,2015,14
93,Phatthalung,2016,17
93,Phatthalung,2017,27
93,Phatthalung,2018,15
93,Phatthalung,2019,12
93,Phatthalung,2020,20
93,Phatthalung,2021,17
93,Phatthalung,2022,26
93,Phatthalung,2023,10
94,Pattani,1979,11
94,Pattani,1980,11
94,Pattani,1981,16
94,Pattani,1982,12
94,Pattani,1983,16
94,Pattani,1984,14
94,Pattani,1985,14
94,Pattani,1986,12
94,Pattani,1987,14
94,Pattani,1988,16
94,Pattani,1989,10
94,Pattani,1990,9
94,Pattani,1991,14
94,Pattani,1992,10
94,Pattani,1993,17
94,Pattani,1994,16
94,Pattani,1995,15
94,Pattani,1996,17
94,Pattani,1997,15
94,Pattani,1998,16
94,Pattani,1999,20
94,Pattani,2000,21
94,Pattani,2001,17
94,Pattani,2002,12
94,Pattani,2003,15
94,Pattani,2004,11
94,Pattani,2005,17
94,Pattani,2006,12
94,Pattani,2007,16
94,Pattani,2008,20
94,Pattani,2009,15
94,Pattani,2010,17
94,Pattani,2011,23
94,Pattani,2012,17
94,Pattani,2013,17
94,Pattani,2014,15
94,Pattani,2015,11
94,Pattani,2016,15
94,Pattani,2017,26
94,Pattani,2018,16
94,Pattani,2019,12
94,Pattani,2020,20
94,Pattani,2021,17
94,Pattani,2022,24
94,Pattani,2023,13
95,Yala,1979,10
95,Yala,1980,9
95,Yala,1981,17
95,Yala,1982,10
95,Yala,1983,18
95,Yala,1984,13
95,Yala,1985,14
95,Yala,1986,10
95,Yala,1987,15
95,Yala,1988,17
95,Yala,1989,10
95,Yala,1990,9
95,Yala,1991,15
95,Yala,1992,11
95,Yala,1993,18
95,Yala,1994,17
95,Yala,1995,15
95,Yala,1996,17
95,Yala,1997,15
95,Yala,1998,19
95,Yala,1999,20
95,Yala,2000,22
95,Yala,2001,19
95,Yala,2002,12
95,Yala,2003,15
95,Yala,2004,10
95,Yala,2005,18
95,Yala,2006,12
95,Yala,2007,16
95,Yala,2008,22
95,Yala,2009,14
95,Yala,2010,19
95,Yala,2011,23
95,Yala,2012,16
95,Yala,2013,17
95,Yala,2014,15
95,Yala,2015,10
95,Yala,2016,13
95,Yala,2017,28
95,Yala,2018,16
95,Yala,2019,13
95,Yala,2020,23
95,Yala,2021,18
95,Yala,2022,24
95,Yala,2023,14
96,Narathiwat,1979,18
96,Narathiwat,1980,15
96,Narathiwat,1981,19
96,Narathiwat,1982,12
96,Narathiwat,1983,20
96,Narathiwat,1984,19
96,Narathiwat,1985,17
96,Narathiwat,1986,11
96,Narathiwat,1987,14
96,Narathiwat,1988,17
96,Narathiwat,1989,10
96,Narathiwat,1990,8
96,Narathiwat,1991,15
96,Narathiwat,1992,12
96,Narathiwat,1993,20
96,Narathiwat,1994,20
96,Narathiwat,1995,17
96,Narathiwat,1996,18
96,Narathiwat,1997,18
96,Narathiwat,1998,18
96,Narathiwat,1999,26
96,Narathiwat,2000,26
96,Narathiwat,2001,19
96,Narathiwat,2002,15
96,Narathiwat,2003,16
96,Narathiwat,2004,15
96,Narathiwat,2005,16
96,Narathiwat,2006,13
96,Narathiwat,2007,19
96,Narathiwat,2008,25
96,Narathiwat,2009,21
96,Narathiwat,2010,18
96,Narathiwat,2011,29
96,Narathiwat,2012,22
96,Narathiwat,2013,22
96,Narathiwat,2014,18
96,Narathiwat,2015,14
96,Narathiwat,2016,19
96,Narathiwat,2017,34
96,Narathiwat,2018,23
96,Narathiwat,2019,16
96,Narathiwat,2020,27
96,Narathiwat,2021,17
96,Narathiwat,2022,28
96,Narathiwat,2023,14
